DataSourceName,DataSourceCode,StationID,ActualStationID,Latitude_DD,Longitude_DD,SampleDate,SampleTime,ActivityDepth,ActivityDepthUnit,Characteristic,ResultValue,ResultUnit,ValueQualifier,ResultComment,WBID,WBIDName,WaterbodyName,SampleDate_Date
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/25/1984,00:00:00,,,"Elevation, water surface (NAVD88)",110.61000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/25/1984,00:00:00,,,"Elevation, water surface (NGVD29)",111.68000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/17/1984,00:00:00,,,"Elevation, water surface",111.64000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/17/1984,00:00:00,,,"Elevation, water surface (NAVD88)",110.57000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/17/1984,00:00:00,,,"Elevation, water surface (NGVD29)",111.64000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/09/1984,00:00:00,,,"Elevation, water surface",111.74000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/09/1984,00:00:00,,,"Elevation, water surface (NAVD88)",110.67000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/09/1984,00:00:00,,,"Elevation, water surface (NGVD29)",111.74000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/02/1984,00:00:00,,,"Elevation, water surface",111.82000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/2/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/02/1984,00:00:00,,,"Elevation, water surface (NAVD88)",110.75000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/2/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,11/02/1984,00:00:00,,,"Elevation, water surface (NGVD29)",111.82000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",11/2/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/26/1984,00:00:00,,,"Elevation, water surface",111.96000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/26/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/26/1984,00:00:00,,,"Elevation, water surface (NAVD88)",110.89000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/26/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/26/1984,00:00:00,,,"Elevation, water surface (NGVD29)",111.96000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/26/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/18/1984,00:00:00,,,"Elevation, water surface",112.10000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/18/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/18/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.03000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/18/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/18/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.10000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/18/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/09/1984,00:00:00,,,"Elevation, water surface",112.10000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/09/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.03000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/09/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.10000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/01/1984,00:00:00,,,"Elevation, water surface",112.20000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/01/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.13000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,10/01/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.20000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",10/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/25/1984,00:00:00,,,"Elevation, water surface",112.16000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/25/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.09000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/25/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.16000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/17/1984,00:00:00,,,"Elevation, water surface",112.32000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/17/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.25000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/17/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.32000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/10/1984,00:00:00,,,"Elevation, water surface",112.42000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/10/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/10/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.35000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/10/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/10/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.42000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/10/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/01/1984,00:00:00,,,"Elevation, water surface",112.34000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/01/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.27000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,09/01/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.34000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",9/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/25/1984,00:00:00,,,"Elevation, water surface",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/25/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.21000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/25/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/17/1984,00:00:00,,,"Elevation, water surface",112.36000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/17/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.29000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/17/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.36000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/10/1984,00:00:00,,,"Elevation, water surface",112.40000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/10/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/10/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.33000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/10/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/10/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.40000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/10/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/01/1984,00:00:00,,,"Elevation, water surface",112.46000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/01/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.39000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,08/01/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.46000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",8/1/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/25/1984,00:00:00,,,"Elevation, water surface",112.39000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/25/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.32000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/25/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.39000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/25/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/17/1984,00:00:00,,,"Elevation, water surface",112.41000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/17/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.34000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/17/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.41000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/09/1984,00:00:00,,,"Elevation, water surface",112.30000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/09/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.23000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/09/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.30000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/9/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/02/1984,00:00:00,,,"Elevation, water surface",112.14000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/2/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/02/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.07000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/2/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,07/02/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.14000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",7/2/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/28/1984,00:00:00,,,"Elevation, water surface",112.04000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/28/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/28/1984,00:00:00,,,"Elevation, water surface (NAVD88)",110.97000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/28/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/28/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.04000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/28/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/23/1984,00:00:00,,,"Elevation, water surface",112.06000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/23/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/23/1984,00:00:00,,,"Elevation, water surface (NAVD88)",110.99000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/23/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/23/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.06000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/23/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/17/1984,00:00:00,,,"Elevation, water surface",112.00000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/17/1984,00:00:00,,,"Elevation, water surface (NAVD88)",110.93000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/17/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.00000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/17/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/11/1984,00:00:00,,,"Elevation, water surface",112.10000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/11/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/11/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.03000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/11/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/11/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.10000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/11/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/04/1984,00:00:00,,,"Elevation, water surface",112.16000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/4/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/04/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.09000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/4/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,06/04/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.16000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",6/4/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/29/1984,00:00:00,,,"Elevation, water surface",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/29/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/29/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.21000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/29/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/29/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/29/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/24/1984,00:00:00,,,"Elevation, water surface",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/24/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/24/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.21000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/24/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/24/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/24/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/20/1984,00:00:00,,,"Elevation, water surface",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/20/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/20/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.21000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/20/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/20/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/20/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/16/1984,00:00:00,,,"Elevation, water surface",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/16/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/16/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.21000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/16/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/16/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.28000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/16/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/12/1984,00:00:00,,,"Elevation, water surface",112.30000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/12/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/12/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.23000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/12/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/12/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.30000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/12/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/07/1984,00:00:00,,,"Elevation, water surface",112.42000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/7/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/07/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.35000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/7/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/07/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.42000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/7/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/03/1984,00:00:00,,,"Elevation, water surface",112.46000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/3/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/03/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.39000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/3/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,05/03/1984,00:00:00,,,"Elevation, water surface (NGVD29)",112.46000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",5/3/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,04/29/1984,00:00:00,,,"Elevation, water surface",112.56000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",4/29/1984 12:00:00 AM
SWFWMD Hydrologic Data Section Data,SWFWMD_HYDRO,25307,,27.99869444,-81.60741667,04/29/1984,00:00:00,,,"Elevation, water surface (NAVD88)",111.49000000,ft,,,1539,PEACE CREEK DRAINAGE CANAL,"Annie, Lake (160723)",4/29/1984 12:00:00 AM
